recipe_id,recipe_name,recipe_url,ingredients,cook_time,calorie_count,review_count,overall_rating
76685,country-pot-roast,https://www.allrecipes.com/recipe/76685/country-pot-roast/,"['1/3 cup all-purpose flour', '2 teaspoons salt', '1/8 teaspoon pepper', '1 (4 pound) beef chuck pot roast', '3 tablespoons Crisco® Baking Sticks All-Vegetable Shortening', '2 cups water', '1 bay leaf, crushed', '8 small onions', '8 small potatoes', '8 small carrots', '2 medium turnips, quartered', '1 clove garlic, minced', '1/4 cup chopped green pepper', '1/2 cup cold water', '1/4 cup all-purpose flour']",,607  cals,29 reviews,4.46875
76686,pan-seared-sea-bass-with-warm-spinach-salad,https://www.allrecipes.com/recipe/76686/pan-seared-sea-bass-with-warm-spinach-salad/,"['1/4 cup CRISCO® Canola Oil*, divided', '4 (6 ounce) fillets sea bass', 'Salt and pepper to taste', '1 red onion, cut into thin strips', '2 cups button mushrooms, sliced', '1 tomato, cut into 8 wedges', '1 pound fresh baby spinach, stems removed', '4 slices crisply cooked bacon, chopped', '3 tablespoons sunflower seeds', '1 tablespoon balsamic vinegar']",,492  cals,5 reviews,4.75
76687,beef-and-broccoli-casserole,https://www.allrecipes.com/recipe/76687/beef-and-broccoli-casserole/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76688,evenin-news,https://www.allrecipes.com/recipe/76688/evenin-news/,"['10 sheets frozen phyllo dough, thawed', '1/2 cup butter, melted', '10 tablespoons creamy peanut butter', '10 tablespoons chocolate hazelnut spread']",35 m,314  cals,7 reviews,3.375
76689,chicken-tortilla-casserole-duplicate-1052004-13521-am,https://www.allrecipes.com/recipe/76689/chicken-tortilla-casserole-duplicate-1052004-13521-am/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76690,bucket-of-margaritas,https://www.allrecipes.com/recipe/76690/bucket-of-margaritas/,"['4 1/2 cups water', '1 1/2 cups tequila', '1 (12 fluid ounce) can frozen limeade', '1/2 cup triple sec (orange-flavored liqueur)', '1 whole lime, cut into 6 wedges']",1 d 5 m,,24 reviews,4.461538315
76691,darrells-sour-cream-salad-dressing,https://www.allrecipes.com/recipe/76691/darrells-sour-cream-salad-dressing/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76692,singaporean-tender-pork-spare-ribs,https://www.allrecipes.com/recipe/76692/singaporean-tender-pork-spare-ribs/,"['2 tablespoons light soy sauce', '4 tablespoons dark soy sauce', '1 tablespoon crushed black peppercorns', '6 cloves garlic, peeled and crushed', '10 fluid ounces orange juice, divided', '1 1/2 pounds pork spareribs', '1 cup orange juice', '1 cup water', '5 sticks cinnamon', '7 star anise', 'white sugar to taste', 'peanut or corn oil for frying', '3 hard-cooked eggs, peeled (optional)']",2 h 20 m,693  cals,22 reviews,4.592592716
76693,spanish-cod,https://www.allrecipes.com/recipe/76693/spanish-cod/,"['1 tablespoon butter', '1 tablespoon olive oil', '1/4 cup finely chopped onion', '2 tablespoons chopped fresh garlic', '1 cup tomato sauce', '15 cherry tomatoes, halved', '1/2 cup chopped green olives', '1/4 cup deli marinated Italian vegetable salad, drained and coarsely chopped', '1 dash black pepper', '1 dash cayenne pepper', '1 dash paprika', '6 (4 ounce) fillets cod fillets']",35 m,170  cals,116 reviews,4.487654209
76694,spanish-cod-duplicate-1052004-13543-am,https://www.allrecipes.com/recipe/76694/spanish-cod-duplicate-1052004-13543-am/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76695,herb-crusted-tuna-carpaccio,https://www.allrecipes.com/recipe/76695/herb-crusted-tuna-carpaccio/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76696,marks-lo-carb-corn-muffins,https://www.allrecipes.com/recipe/76696/marks-lo-carb-corn-muffins/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76697,simple-garlic-and-basil-pesto,https://www.allrecipes.com/recipe/76697/simple-garlic-and-basil-pesto/,"['3 cups chopped fresh basil', '1 cup extra virgin olive oil', '1/2 cup pine nuts', '1/8 cup Brazil nuts', '2/3 cup grated Parmesan cheese', '2 tablespoons minced garlic', '1/2 teaspoon chili powder']",15 m,234  cals,219 reviews,4.571875095
76698,green-potatoes-duplicate-title-moved-from-site-1052004-113524-am,https://www.allrecipes.com/recipe/76698/green-potatoes-duplicate-title-moved-from-site-1052004-113524-am/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76699,crispy-fried-chicken-wingss,https://www.allrecipes.com/recipe/76699/crispy-fried-chicken-wingss/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76700,worlds-best-grilled-cheese,https://www.allrecipes.com/recipe/76700/worlds-best-grilled-cheese/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76701,fork-taco,https://www.allrecipes.com/recipe/76701/fork-taco/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76702,garlic-delicata,https://www.allrecipes.com/recipe/76702/garlic-delicata/,"['3 delicata squash', '1/4 cup olive oil', '3 cloves garlic, minced', '1/2 cup chopped fresh parsley']",45 m,120  cals,36 reviews,4.297872543
76703,hot-cinnamon-peanut-brittle,https://www.allrecipes.com/recipe/76703/hot-cinnamon-peanut-brittle/,"['1 cup sugar', '1/2 cup light corn syrup', '1 cup dry-roasted peanuts', '1/2 teaspoon ground cinnamon', '1/4 teaspoon cayenne pepper', '1 teaspoon butter or margarine', '1 teaspoon baking soda']",1 h 22 m,133  cals,9 reviews,4
76704,strawberry-cheesecake,https://www.allrecipes.com/recipe/76704/strawberry-cheesecake/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76705,wonderful-short-ribs,https://www.allrecipes.com/recipe/76705/wonderful-short-ribs/,"['1 (28 ounce) can tomato sauce', '3 tablespoons lemon juice', '4 teaspoons Worcestershire sauce', '2 tablespoons dried parsley', '1 teaspoon dried thyme', '2 bay leaves', '2 tablespoons brown sugar', '2 teaspoons salt', '1 teaspoon crushed red pepper flakes', '1 medium onion, cut into rings', '3 pounds beef short ribs']",2 h 10 m,531  cals,266 reviews,4.507598877
76706,applesauce-meatballs,https://www.allrecipes.com/recipe/76706/applesauce-meatballs/,"['1 cup applesauce', '1 egg', '1 cup bread crumbs', '1/2 teaspoon salt and pepper to taste', '1 pound ground beef', 'flour', '1 tablespoon vegetable oil', '4 carrots, peeled and thinly sliced', '2 onions, thinly sliced', '3 cups tomato juice']",1 h 35 m,519  cals,13 reviews,3.9375
76707,strawberry-cheesecake-duplicate-1052004-13643-am,https://www.allrecipes.com/recipe/76707/strawberry-cheesecake-duplicate-1052004-13643-am/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76708,cheesy-potatoes-duplicate-1052004-13651-am,https://www.allrecipes.com/recipe/76708/cheesy-potatoes-duplicate-1052004-13651-am/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76709,strawberry-snowball-cake,https://www.allrecipes.com/recipe/76709/strawberry-snowball-cake/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76710,aprils-best-cheese-soup,https://www.allrecipes.com/recipe/76710/aprils-best-cheese-soup/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76711,chicken-curry-duplicate-1052004-13701-am,https://www.allrecipes.com/recipe/76711/chicken-curry-duplicate-1052004-13701-am/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76712,chicken-and-green-bean-casserole,https://www.allrecipes.com/recipe/76712/chicken-and-green-bean-casserole/,"['1 tablespoon olive oil', '4 skinless, boneless chicken breast halves', '2 (14.5 ounce) cans French-style green beans, drained', '1 (10.5 ounce) can condensed cream of chicken soup', '3/4 cup mayonnaise', '1 teaspoon garlic powder', '1/4 cup grated Parmesan cheese']",50 m,571  cals,89 reviews,4.186915874
76713,norwegian-potato-klub,https://www.allrecipes.com/recipe/76713/norwegian-potato-klub/,"['6 slices bacon', '2 cups all-purpose flour', '1/2 teaspoon baking powder', '10 medium potatoes, peeled and shredded', '2 teaspoons salt']",1 h 30 m,553  cals,31 reviews,4.485714436
76714,venison-vegetable-soup,https://www.allrecipes.com/recipe/76714/venison-vegetable-soup/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76715,margurite-ellefsons-potato-salad,https://www.allrecipes.com/recipe/76715/margurite-ellefsons-potato-salad/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76716,custard-ice-cream-base,https://www.allrecipes.com/recipe/76716/custard-ice-cream-base/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76717,oven-ribs,https://www.allrecipes.com/recipe/76717/oven-ribs/,"['2 tablespoons vegetable oil', '3 pounds pork spareribs', '1 cup ketchup', '1 (12 fluid ounce) can cola-flavored carbonated beverage', '1/2 teaspoon ground ginger']",2 h 30 m,499  cals,78 reviews,4.568420887
76718,oven-ribs-duplicate-1052004-13723-am,https://www.allrecipes.com/recipe/76718/oven-ribs-duplicate-1052004-13723-am/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76719,3-step-peanut-butter-cookies,https://www.allrecipes.com/recipe/76719/3-step-peanut-butter-cookies/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76720,scrumptious-scalloped-corn,https://www.allrecipes.com/recipe/76720/scrumptious-scalloped-corn/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76721,like-mac-ncheeselike-pizza-youll-love-this,https://www.allrecipes.com/recipe/76721/like-mac-ncheeselike-pizza-youll-love-this/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76722,student-pasta,https://www.allrecipes.com/recipe/76722/student-pasta/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76723,irish-stew-my-way,https://www.allrecipes.com/recipe/76723/irish-stew-my-way/,"['2 tablespoons olive oil', '1 small sweet onion, diced', '1/4 teaspoon salt', '1/2 teaspoon freshly ground black pepper', '1 tablespoon dried Italian seasoning', '3 cloves garlic, crushed', '1 pound cubed lamb stew meat', '1 pound cubed pork stew meat', '1 (14.5 ounce) can beef broth', '3 carrots, cut into 1/2 inch pieces', '1 medium turnip, quartered and cut into 1/2 inch pieces', '2 parsnips, peeled and cut into 1/2 inch pieces', '1 red bell pepper, seeded and cut into 1 inch pieces', '1 yellow bell pepper, seeded and cut into 1 inch pieces', '1 green bell pepper, seeded and cut into 1 inch pieces', '1 medium sweet onion, cut into large chunks', '2 stalks celery, cut into 1/2 inch pieces', '1 (12 fluid ounce) can beer', '8 small red potatoes, quartered', '2 tablespoons cornstarch']",3 h 30 m,424  cals,11 reviews,4.266666889
76724,a-berry-nice-smoothie,https://www.allrecipes.com/recipe/76724/a-berry-nice-smoothie/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76725,artichoke-and-feta-cheese-dip,https://www.allrecipes.com/recipe/76725/artichoke-and-feta-cheese-dip/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76726,nova-scotia-apple-crisp,https://www.allrecipes.com/recipe/76726/nova-scotia-apple-crisp/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76727,easy-elegant-vadalia-onion-dip,https://www.allrecipes.com/recipe/76727/easy-elegant-vadalia-onion-dip/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76728,rice-cooker-melange,https://www.allrecipes.com/recipe/76728/rice-cooker-melange/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76729,moms-macaroni-and-cheese,https://www.allrecipes.com/recipe/76729/moms-macaroni-and-cheese/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76730,pretzel-dip-duplicate-1062004-13551-am,https://www.allrecipes.com/recipe/76730/pretzel-dip-duplicate-1062004-13551-am/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
76731,healthy-chocolate-chip-cookies,https://www.allrecipes.com/recipe/76731/healthy-chocolate-chip-cookies/,"['1 (12 inch) pre-baked pizza crust', '1 1/2 cups shredded mozzarella cheese', '1 (14 ounce) jar pizza sauce', '1 (12 ounce) package Johnsonville® Three Cheese Italian Style Chicken Sausage, sliced', '1 (3.5 ounce) package sliced pepperoni']",30 m,505  cals,0 reviews,0
