recipe_id,recipe_url,calories,fat,carb,protein,cholesterol,sodium
220742,https://www.allrecipes.com/recipe/220742/cake-pops-by-duncan-hines/,217 calories;,13.9 ,26.2,3.2 ,14 ,108 
220743,https://www.allrecipes.com/recipe/220743/lemon-chocolate-cupcakes/,426 calories;,16.6 ,70,4 ,54 ,333 
220744,https://www.allrecipes.com/recipe/220744/triple-chocolate-biscotti/,105 calories;,4.4 ,15.6,1.7 ,17 ,115 
220745,https://www.allrecipes.com/recipe/220745/chocolate-almond-truffle-pop/,195 calories;,12.6 ,20.7,2.9 ,22 ,103 
220746,https://www.allrecipes.com/recipe/220746/pink-ruffle-cake/,1492 calories;,64.5 ,228.4,13.6 ,140 ,1229 
220747,https://www.allrecipes.com/recipe/220747/red-velvet-cake-by-duncan-hines/,406 calories;,17.9 ,60.3,3.6 ,47 ,355 
220748,https://www.allrecipes.com/recipe/220748/red-and-white-velvet-cookies/,107 calories;,5.8 ,13,1.1 ,10 ,87 
220749,https://www.allrecipes.com/recipe/220749/classic-red-velvet-cupcakes/,203 calories;,9 ,30.2,1.8 ,23 ,177 
220750,https://www.allrecipes.com/recipe/220750/sweet-potato-and-peanut-stew/,531 calories;,21.5 ,58.5,28.1 ,56 ,224 
220751,https://www.allrecipes.com/recipe/220751/quick-chicken-piccata/,321 calories;,18.2 ,8.4,24.7 ,87 ,224 
220752,https://www.allrecipes.com/recipe/220752/rice-pilaf-with-raisins-and-veggies/,268 calories;,5.2 ,50.5,4.8 ,2 ,702 
220753,https://www.allrecipes.com/recipe/220753/hearty-cabbage-rutabaga-slow-cooker-soup/,236 calories;,1.1 ,48.9,9 ,< 1 ,182 
220754,https://www.allrecipes.com/recipe/220754/cheesy-rutabaga-bake/,299 calories;,19.2 ,20.9,11.5 ,56 ,368 
220755,https://www.allrecipes.com/recipe/220755/alfredo-rutabaga/,372 calories;,34.7 ,10.1,6.9 ,163 ,275 
220756,https://www.allrecipes.com/recipe/220756/black-eyed-pea-bratwurst-stew/,530 calories;,32.1 ,37.9,21.5 ,69 ,1909 
220757,https://www.allrecipes.com/recipe/220757/glendalees-black-eye-pea-salad/,340 calories;,21.3 ,30,9.4 ,8 ,640 
220758,https://www.allrecipes.com/recipe/220758/cold-black-eyed-peas-and-corn/,191 calories;,2.8 ,37.5,8.3 ,0 ,697 
220759,https://www.allrecipes.com/recipe/220759/artichoke-and-black-eyed-pea-salad/,339 calories;,16.5 ,36.2,13.3 ,5 ,1494 
220760,https://www.allrecipes.com/recipe/220760/melissas-black-eyed-pea-salad/,262 calories;,14.2 ,29.9,5 ,0 ,578 
220761,https://www.allrecipes.com/recipe/220761/baked-avocado-tacos/,414 calories;,15.5 ,59.5,12.9 ,60 ,511 
220762,https://www.allrecipes.com/recipe/220762/mirnas-easter-roast-beef/,393 calories;,27.1 ,7.9,28.1 ,105 ,714 
220763,https://www.allrecipes.com/recipe/220763/old-world-poppy-seed-roll/,216 calories;,10.6 ,26.8,5 ,22 ,109 
220764,https://www.allrecipes.com/recipe/220764/secret-recipe-chicken-fricassee/,693 calories;,61.7 ,12.6,23.3 ,415 ,703 
220765,https://www.allrecipes.com/recipe/220765/special-italian-easter-pizza/,707 calories;,44.6 ,28.1,45.4 ,284 ,2090 
220766,https://www.allrecipes.com/recipe/220766/easter-lemon-bread/,286 calories;,9.8 ,46.4,4.6 ,50 ,334 
220767,https://www.allrecipes.com/recipe/220767/easter-rice-pie/,359 calories;,14.2 ,48.6,9.8 ,116 ,275 
220768,https://www.allrecipes.com/recipe/220768/ham-cake-ettes/,201 calories;,8 ,29.3,9.2 ,45 ,849 
220769,https://www.allrecipes.com/recipe/220769/bunny-bread/,264 calories;,4.2 ,44,9.8 ,19 ,516 
220770,https://www.allrecipes.com/recipe/220770/chipotle-pineapple-ham/,677 calories;,42.3 ,28.3,42.1 ,127 ,2966 
220771,https://www.allrecipes.com/recipe/220771/moms-easter-potato-zucchini-casserole/,329 calories;,23.4 ,20.1,10.5 ,71 ,631 
220772,https://www.allrecipes.com/recipe/220772/courts-creamy-and-quick-burritos/,745 calories;,43.7 ,51.9,35.2 ,118 ,1724 
220773,https://www.allrecipes.com/recipe/220773/double-tacos/,347 calories;,16 ,31.9,17.5 ,49 ,801 
220774,https://www.allrecipes.com/recipe/220774/bacon-wrapped-asparagus-spears-with-tomatoes-and-taleggio-cheese/,429 calories;,33.8 ,5.4,26.6 ,109 ,893 
220775,https://www.allrecipes.com/recipe/220775/english-tea-cucumber-sandwiches/,202 calories;,11.4 ,20.5,4.5 ,22 ,397 
220776,https://www.allrecipes.com/recipe/220776/dill-cream-cheese-roast-beef-and-cucumber-sandwiches/,398 calories;,20.1 ,28.9,25.8 ,93 ,1394 
220777,https://www.allrecipes.com/recipe/220777/cucumber-sandwich-appetizers/,186 calories;,8.7 ,21.3,5.7 ,23 ,552 
220778,https://www.allrecipes.com/recipe/220778/baked-sweet-potato-falafel/,288 calories;,1.9 ,58.2,9 ,31 ,194 
220779,https://www.allrecipes.com/recipe/220779/winter-leek-and-potato-soup/,364 calories;,15.4 ,45.9,11.7 ,49 ,983 
220780,https://www.allrecipes.com/recipe/220780/leek-and-potato-soup-with-shrimp-and-corn/,274 calories;,7.2 ,39.1,15 ,77 ,310 
220781,https://www.allrecipes.com/recipe/220781/root-veggie-crisps-with-greek-yogurt-dip/,275 calories;,18.2 ,25,4.6 ,8 ,124 
220783,https://www.allrecipes.com/recipe/220783/quick-seafood-enchiladas/,325 calories;,12 ,30.6,22.4 ,168 ,715 
220784,https://www.allrecipes.com/recipe/220784/seafood-enchiladas-con-queso/,502 calories;,28.8 ,36.1,24.8 ,134 ,818 
220785,https://www.allrecipes.com/recipe/220785/crispiest-apple-crisp/,364 calories;,15.1 ,58.3,2.7 ,38 ,152 
220786,https://www.allrecipes.com/recipe/220786/artichoke-heart-and-chopped-olive-crostini/,105 calories;,5.8 ,10.5,3.3 ,2 ,225 
220788,https://www.allrecipes.com/recipe/220788/nannys-meat-and-artichoke-pie/,518 calories;,34.3 ,27.8,24.1 ,190 ,1302 
220789,https://www.allrecipes.com/recipe/220789/semi-indulgent-easy-brown-rice/,109 calories;,3.6 ,16.8,2.5 ,8 ,24 
220790,https://www.allrecipes.com/recipe/220790/brown-rice-raisin-pudding/,302 calories;,5 ,59,7.2 ,49 ,187 
220791,https://www.allrecipes.com/recipe/220791/mediterranean-brown-rice-salad/,451 calories;,23.5 ,54.6,7.1 ,9 ,273 
220792,https://www.allrecipes.com/recipe/220792/cheesy-chicken-pockets/,244 calories;,13.6 ,13.8,15.9 ,64 ,234 
220793,https://www.allrecipes.com/recipe/220793/easy-artichoke-appetizer/,353 calories;,19.8 ,30.4,11.4 ,18 ,1068 
220794,https://www.allrecipes.com/recipe/220794/caribbean-coconut-chicken-bites/,420 calories;,30 ,22.1,17.9 ,83 ,270 
220795,https://www.allrecipes.com/recipe/220795/deli-cious-potato-salad/,371 calories;,14.9 ,46.7,13.7 ,110 ,671 
220796,https://www.allrecipes.com/recipe/220796/brownie-cones/,309 calories;,17.1 ,38.6,3.2 ,31 ,158 
220797,https://www.allrecipes.com/recipe/220797/rainbow-cupcake-cones/,217 calories;,9.5 ,31.6,2.3 ,23 ,190 
220798,https://www.allrecipes.com/recipe/220798/justins-frosted-chocolate-cone-cakes/,292 calories;,13.4 ,39.9,3.9 ,70 ,236 
220799,https://www.allrecipes.com/recipe/220799/fried-asparagus-with-bacon/,88 calories;,4.9 ,6.8,5.8 ,13 ,190 
220800,https://www.allrecipes.com/recipe/220800/mascarpone-strawberry-cupcakes/,409 calories;,17.9 ,60.1,3.9 ,23 ,303 
220801,https://www.allrecipes.com/recipe/220801/poppy-onion-biscuits/,219 calories;,14.7 ,19,3.1 ,16 ,145 
220802,https://www.allrecipes.com/recipe/220802/banana-butter-frosting/,2215 calories;,46.8 ,463.1,1.7 ,122 ,332 
220803,https://www.allrecipes.com/recipe/220803/new-mexico-red-chile-sauce/,371 calories;,8.1 ,52.3,11.7 ,< 1 ,712 
220804,https://www.allrecipes.com/recipe/220804/carrot-pineapple-cupcakes/,515 calories;,27.4 ,64.9,4.4 ,72 ,412 
220805,https://www.allrecipes.com/recipe/220805/green-tea-cupcakes/,262 calories;,9 ,41.5,4.3 ,52 ,18 
220806,https://www.allrecipes.com/recipe/220806/gluten-free-lovely-lemon-cupcakes/,643 calories;,43.5 ,53.8,14.1 ,171 ,346 
220808,https://www.allrecipes.com/recipe/220808/pineapple-upside-down-cupcakes/,236 calories;,9 ,38.6,1.5 ,33 ,174 
220809,https://www.allrecipes.com/recipe/220809/boston-creme-mini-cupcakes/,248 calories;,11.7 ,34.2,2.7 ,32 ,253 
220810,https://www.allrecipes.com/recipe/220810/spinach-stuffed-portobello-mushrooms/,168 calories;,10.7 ,7.5,11.3 ,70 ,591 
220811,https://www.allrecipes.com/recipe/220811/nutty-granola/,263 calories;,12.7 ,34.5,5.4 ,12 ,162 
220812,https://www.allrecipes.com/recipe/220812/crunchy-and-delicious-granola/,272 calories;,9.4 ,40,7.6 ,0 ,124 
220813,https://www.allrecipes.com/recipe/220813/gluten-free-granola-bars/,127 calories;,6.4 ,16.6,3 ,0 ,55 
220814,https://www.allrecipes.com/recipe/220814/maple-pecan-granola/,202 calories;,11.5 ,22.4,3.9 ,0 ,36 
220815,https://www.allrecipes.com/recipe/220815/spinach-stuffed-portobello-mushrooms-with-avocado/,539 calories;,43.8 ,34.1,14 ,4 ,364 
220816,https://www.allrecipes.com/recipe/220816/real-strawberry-frosting/,189 calories;,10.3 ,25,0.2 ,27 ,73 
220817,https://www.allrecipes.com/recipe/220817/meyer-lemon-and-blueberry-cheese-tart/,198 calories;,11.8 ,22.8,1.9 ,26 ,59 
220818,https://www.allrecipes.com/recipe/220818/patsys-half-baked-blueberry-pie/,455 calories;,21.4 ,63.4,4.7 ,15 ,297 
220819,https://www.allrecipes.com/recipe/220819/birds-nest-tea-cakes/,178 calories;,12.3 ,16.5,1.9 ,20 ,80 
220820,https://www.allrecipes.com/recipe/220820/pinto-bean-and-sausage-soup/,444 calories;,17.1 ,52,22.2 ,35 ,1364 
220821,https://www.allrecipes.com/recipe/220821/foiled-bbq-chicken-with-corn-on-the-cob-and-pinto-beans/,524 calories;,21.2 ,36.7,46.6 ,144 ,1317 
220822,https://www.allrecipes.com/recipe/220822/slow-cooker-pinto-beans/,366 calories;,13.5 ,38.2,23.5 ,36 ,1348 
220823,https://www.allrecipes.com/recipe/220823/best-ever-pinto-beans/,352 calories;,8.2 ,49.5,21.8 ,23 ,509 
220824,https://www.allrecipes.com/recipe/220824/maui-wowie-shrimp/,381 calories;,30.4 ,1.3,25.1 ,244 ,528 
220825,https://www.allrecipes.com/recipe/220825/spactacular-frozen-grapes/,105 calories;,0.5 ,26.7,0.5 ,0 ,2 
220826,https://www.allrecipes.com/recipe/220826/zucchini-roll-ups/,376 calories;,34.2 ,2.8,14.5 ,71 ,699 
220827,https://www.allrecipes.com/recipe/220827/abc-pudding-avocado-banana-chocolate-delight/,132 calories;,5.7 ,22.8,2.2 ,0 ,4 
220828,https://www.allrecipes.com/recipe/220828/raw-vegan-brownies/,145 calories;,8.4 ,17.2,4.3 ,0 ,2 
220829,https://www.allrecipes.com/recipe/220829/parchment-cooked-fish-with-morels-spring-garlic-and-thyme/,280 calories;,9 ,11.1,38.8 ,58 ,104 
220830,https://www.allrecipes.com/recipe/220830/spicy-and-savory-slow-cooker-beef-ragout/,174 calories;,5.7 ,16.3,12.4 ,24 ,765 
220831,https://www.allrecipes.com/recipe/220831/opa-georges-wild-rice/,163 calories;,6.5 ,22.9,4.4 ,12 ,216 
220832,https://www.allrecipes.com/recipe/220832/stuffed-morel-mushrooms/,117 calories;,10.2 ,4.1,2.5 ,22 ,193 
220833,https://www.allrecipes.com/recipe/220833/simple-fried-morel-mushrooms/,185 calories;,5.3 ,29.2,5.9 ,0 ,39 
220834,https://www.allrecipes.com/recipe/220834/big-ds-mushroom-and-cheese-stuffed-venison-loaf/,421 calories;,17 ,27.7,36.6 ,164 ,1041 
220835,https://www.allrecipes.com/recipe/220835/morel-quiche/,338 calories;,26.7 ,15.9,9.5 ,150 ,347 
220837,https://www.allrecipes.com/recipe/220837/moroccan-spicy-carrot-salad/,74 calories;,4.8 ,7.9,0.9 ,0 ,56 
220839,https://www.allrecipes.com/recipe/220839/cool-carrot-salad/,77 calories;,0.9 ,16.9,2 ,0 ,295 
220840,https://www.allrecipes.com/recipe/220840/cucumber-carrot-salad/,59 calories;,1.4 ,11.5,1.2 ,0 ,336 
220841,https://www.allrecipes.com/recipe/220841/easy-carrot-salad-indian-style/,41 calories;,1.2 ,7.2,1.2 ,0 ,349 
220842,https://www.allrecipes.com/recipe/220842/carrot-salad-with-golden-chardonnay-raisins/,126 calories;,7.4 ,11.7,0.8 ,3 ,80 
220843,https://www.allrecipes.com/recipe/220843/carrot-salad-delight/,198 calories;,12.1 ,23.3,1.7 ,7 ,198 
220844,https://www.allrecipes.com/recipe/220844/zesty-lemon-carrot-salad/,51 calories;,0.6 ,10.9,2.7 ,0 ,63 
220845,https://www.allrecipes.com/recipe/220845/tangy-carrot-salad/,241 calories;,14.6 ,27.8,2.1 ,0 ,453 
220846,https://www.allrecipes.com/recipe/220846/cucumber-carrot-salad-raita/,134 calories;,3 ,17.3,10.3 ,11 ,144 
220847,https://www.allrecipes.com/recipe/220847/grandmas-creamy-ham-casserole/,430 calories;,22 ,39,19 ,82 ,1039 
220848,https://www.allrecipes.com/recipe/220848/rice-and-ham-casserole/,223 calories;,12.6 ,16.4,11 ,38 ,641 
220849,https://www.allrecipes.com/recipe/220849/babs-turkey-mushroom-lasagna-rolls/,364 calories;,15.7 ,31.4,25.8 ,64 ,634 
220850,https://www.allrecipes.com/recipe/220850/k-dubs-sausage-and-egg-casserole/,507 calories;,33.9 ,25.8,22 ,192 ,1402 
220851,https://www.allrecipes.com/recipe/220851/asparagus-pie/,113 calories;,5.6 ,10.7,5.7 ,80 ,282 
220852,https://www.allrecipes.com/recipe/220852/pressure-cooked-black-eyed-peas-with-smoked-turkey-leg/,451 calories;,5.6 ,55.9,45 ,61 ,71 
220853,https://www.allrecipes.com/recipe/220853/pressure-cooker-mashed-potatoes/,290 calories;,8.5 ,48.9,6.4 ,22 ,719 
220854,https://www.allrecipes.com/recipe/220854/chef-johns-italian-meatballs/,82 calories;,5.5 ,1.7,6.2 ,32 ,192 
220856,https://www.allrecipes.com/recipe/220856/round-steak-and-gravy/,285 calories;,15.2 ,10.7,25.1 ,63 ,381 
220857,https://www.allrecipes.com/recipe/220857/pressure-cooker-pigs-in-a-blanket/,299 calories;,14.4 ,21.4,21 ,54 ,551 
220859,https://www.allrecipes.com/recipe/220859/cajun-meatless-red-beans-and-brown-rice/,350 calories;,3.3 ,64.7,16.6 ,< 1 ,132 
220860,https://www.allrecipes.com/recipe/220860/jens-pressure-cooker-pot-roast/,700 calories;,24.9 ,71.3,47.6 ,100 ,935 
220861,https://www.allrecipes.com/recipe/220861/kellys-pressure-cooker-beef-stew/,535 calories;,15.7 ,65.2,33.4 ,75 ,557 
220862,https://www.allrecipes.com/recipe/220862/kosher-chicken-soup-with-matzo-balls/,511 calories;,40.7 ,18.2,18.6 ,148 ,860 
220863,https://www.allrecipes.com/recipe/220863/pressure-cooker-red-beans-and-sausage/,299 calories;,18.4 ,16,17 ,39 ,1511 
220864,https://www.allrecipes.com/recipe/220864/pressure-cooker-butternut-squash-soup/,313 calories;,12.1 ,49.6,6 ,26 ,598 
220865,https://www.allrecipes.com/recipe/220865/simple-beef-tips-and-noodles/,518 calories;,17.1 ,54.8,35 ,107 ,151 
220866,https://www.allrecipes.com/recipe/220866/pan-fried-falafel/,309 calories;,12.8 ,40.1,9.5 ,46 ,1135 
220867,https://www.allrecipes.com/recipe/220867/falafels-with-yogurt-dill-sauce/,329 calories;,13 ,48.5,12.4 ,50 ,780 
220868,https://www.allrecipes.com/recipe/220868/pressure-cooker-teriyaki-chicken/,352 calories;,11.4 ,31,30.7 ,103 ,1009 
220869,https://www.allrecipes.com/recipe/220869/easy-pressure-cooker-pot-roast/,450 calories;,21.8 ,38.3,25.1 ,77 ,311 
220870,https://www.allrecipes.com/recipe/220870/authentic-falafels/,262 calories;,17.7 ,20.8,6.7 ,0 ,582 
220871,https://www.allrecipes.com/recipe/220871/valerios-pulled-pork-sandwich/,874 calories;,46.9 ,87.5,29.8 ,93 ,3492 
220872,https://www.allrecipes.com/recipe/220872/cabbage-tamales/,341 calories;,15.6 ,36.4,13.7 ,48 ,579 
220873,https://www.allrecipes.com/recipe/220873/shreddies-funky-monkey-choco-berry-bars/,208 calories;,8 ,32.8,2.4 ,2 ,156 
220874,https://www.allrecipes.com/recipe/220874/shrimp-and-sweet-corn-maque-choux/,358 calories;,16.5 ,21.4,32.9 ,304 ,887 
220875,https://www.allrecipes.com/recipe/220875/deconstructed-chicken-kiev/,769 calories;,48.4 ,50,35.7 ,154 ,850 
220877,https://www.allrecipes.com/recipe/220877/ultra-yummy-breakfast-granola-bars/,205 calories;,9.4 ,27.6,4.8 ,0 ,79 
220878,https://www.allrecipes.com/recipe/220878/trail-mix-bars/,259 calories;,12.7 ,34.9,6.5 ,0 ,154 
220879,https://www.allrecipes.com/recipe/220879/artichoke-and-egg-spread/,140 calories;,12.7 ,3.6,3.2 ,73 ,233 
220880,https://www.allrecipes.com/recipe/220880/cheezy-flax-crackers/,210 calories;,16.2 ,12.6,6.6 ,0 ,158 
220881,https://www.allrecipes.com/recipe/220881/elbow-macaroni-and-kidney-bean-salad/,147 calories;,5.3 ,20.1,4.7 ,5 ,239 
220882,https://www.allrecipes.com/recipe/220882/amys-kidney-bean-salad/,365 calories;,26.4 ,21.8,11.3 ,170 ,446 
220883,https://www.allrecipes.com/recipe/220883/neapolitan-cupcakes/,294 calories;,16.7 ,35.7,2.1 ,42 ,148 
220884,https://www.allrecipes.com/recipe/220884/lemon-cupcake-with-blackberry-buttercream/,272 calories;,12.1 ,40.7,1.7 ,46 ,151 
220885,https://www.allrecipes.com/recipe/220885/champagne-cupcakes/,255 calories;,9.9 ,37.9,1.8 ,33 ,178 
220886,https://www.allrecipes.com/recipe/220886/honey-jalapeno-burgers/,241 calories;,13.8 ,6.6,21.6 ,74 ,68 
220887,https://www.allrecipes.com/recipe/220887/natalies-amazing-irish-mashed-potatoes/,366 calories;,17.9 ,47.3,6.1 ,48 ,521 
220888,https://www.allrecipes.com/recipe/220888/peanut-butter-potato-candy/,117 calories;,2.2 ,24,1.2 ,< 1 ,21 
220889,https://www.allrecipes.com/recipe/220889/potato-candy-from-ohio/,287 calories;,11.7 ,43.1,5.4 ,2 ,117 
220890,https://www.allrecipes.com/recipe/220890/potato-waffles/,217 calories;,9 ,27.9,6.5 ,110 ,540 
220891,https://www.allrecipes.com/recipe/220891/kidney-bean-and-sweet-pickle-salad/,399 calories;,31.4 ,22.8,7.9 ,85 ,566 
220892,https://www.allrecipes.com/recipe/220892/orzo-tomato-artichoke-salad/,304 calories;,14.8 ,35.5,8.2 ,4 ,360 
220894,https://www.allrecipes.com/recipe/220894/lemon-garlic-shrimp-and-grits/,197 calories;,9.8 ,8.2,19.6 ,195 ,877 
220895,https://www.allrecipes.com/recipe/220895/old-charleston-style-shrimp-and-grits/,618 calories;,43.7 ,16.2,38.6 ,270 ,1635 
220896,https://www.allrecipes.com/recipe/220896/arrons-shrimp-and-grits/,336 calories;,13.7 ,26.3,26.5 ,193 ,865 
220897,https://www.allrecipes.com/recipe/220897/mommas-shrimp-and-cheese-grits/,419 calories;,32.4 ,6.8,25.4 ,260 ,991 
220898,https://www.allrecipes.com/recipe/220898/garlic-shrimp-and-cheesy-grits/,268 calories;,15.3 ,10,22 ,155 ,665 
220899,https://www.allrecipes.com/recipe/220899/smoked-shrimp-and-grit-cakes/,366 calories;,30.5 ,24.3,7.1 ,36 ,308 
220900,https://www.allrecipes.com/recipe/220900/neo-traditional-shrimp-and-grits-meal/,1055 calories;,69 ,66.3,41.7 ,359 ,1922 
220901,https://www.allrecipes.com/recipe/220901/cajun-shrimp-with-cheese-grits/,327 calories;,17.4 ,15.6,20.3 ,120 ,1055 
220902,https://www.allrecipes.com/recipe/220902/charleston-crab-and-grits/,399 calories;,24.9 ,8.8,33.8 ,120 ,2131 
220903,https://www.allrecipes.com/recipe/220903/shrimp-and-cheesy-grits-with-bacon/,508 calories;,31.4 ,16.6,38.7 ,255 ,1130 
220904,https://www.allrecipes.com/recipe/220904/creamy-southern-shrimp-and-cheese-grits/,255 calories;,16.4 ,6.7,19.6 ,154 ,401 
220905,https://www.allrecipes.com/recipe/220905/shrimp-and-grits-with-kielbasa/,751 calories;,45.4 ,45.2,38.8 ,213 ,2647 
220906,https://www.allrecipes.com/recipe/220906/shrimp-and-grits-on-the-barbie/,530 calories;,40.8 ,10.2,29.6 ,228 ,803 
220907,https://www.allrecipes.com/recipe/220907/shrimp-and-grits-louisiana-style/,677 calories;,60.1 ,9.5,20.6 ,272 ,751 
220908,https://www.allrecipes.com/recipe/220908/pauls-shrimp-and-grits/,500 calories;,43.8 ,11.2,15.8 ,111 ,1574 
220909,https://www.allrecipes.com/recipe/220909/american-breakfast-casserole/,292 calories;,20.9 ,10.2,19.6 ,117 ,696 
220910,https://www.allrecipes.com/recipe/220910/slow-cooker-easy-baked-potato-soup/,336 calories;,17.9 ,26.6,18.4 ,56 ,1720 
220911,https://www.allrecipes.com/recipe/220911/grandma-zs-crunch-salad/,309 calories;,24.5 ,16.6,7.7 ,25 ,495 
220912,https://www.allrecipes.com/recipe/220912/ice-cream-salad/,180 calories;,7.9 ,24.6,4.2 ,9 ,68 
220913,https://www.allrecipes.com/recipe/220913/open-faced-grilled-tuscan-chicken-sandwiches-with-fresh-mozzarella/,450 calories;,26.5 ,13,39.4 ,101 ,748 
220914,https://www.allrecipes.com/recipe/220914/prosciutto-and-provolone-panini-sandwiches/,798 calories;,63.9 ,27.4,31 ,76 ,1754 
220915,https://www.allrecipes.com/recipe/220915/grilled-halibut-with-fennel-and-orange/,257 calories;,13.3 ,11,24.4 ,36 ,286 
220916,https://www.allrecipes.com/recipe/220916/quinoa-pilaf-with-artichokes-leeks-and-sugar-snap-peas/,358 calories;,16.3 ,42.7,13.2 ,4 ,268 
220917,https://www.allrecipes.com/recipe/220917/potato-ham-salad/,185 calories;,10.5 ,15.4,7.6 ,20 ,743 
220918,https://www.allrecipes.com/recipe/220918/ham-and-egg-salad-sandwich-spread/,265 calories;,22.8 ,6.1,9 ,138 ,934 
220919,https://www.allrecipes.com/recipe/220919/fresh-summertime-bow-tie-ham-salad/,711 calories;,46.8 ,50.3,22.4 ,55 ,1352 
220920,https://www.allrecipes.com/recipe/220920/rocket-and-parma-ham-salad/,495 calories;,40.1 ,8.3,29.2 ,88 ,1944 
220921,https://www.allrecipes.com/recipe/220921/avocado-and-ham-salad/,261 calories;,15.5 ,24.1,9.7 ,8 ,453 
220922,https://www.allrecipes.com/recipe/220922/ham-and-dill-pickle-spread/,232 calories;,19 ,3.7,11.5 ,45 ,1075 
220923,https://www.allrecipes.com/recipe/220923/ham-salad-for-two/,349 calories;,15.7 ,34.2,19.2 ,51 ,1477 
220924,https://www.allrecipes.com/recipe/220924/tomato-aspic/,41 calories;,0.2 ,8.1,2.6 ,0 ,346 
220926,https://www.allrecipes.com/recipe/220926/perfect-coconut-macaroons/,178 calories;,9.8 ,23.2,1.9 ,0 ,73 
220927,https://www.allrecipes.com/recipe/220927/vegan-coconut-macaroons/,139 calories;,11 ,10.2,1.8 ,0 ,108 
220928,https://www.allrecipes.com/recipe/220928/light-and-fluffy-coconut-macaroons/,71 calories;,3.1 ,10.4,0.9 ,0 ,53 
220929,https://www.allrecipes.com/recipe/220929/grandmas-corn-flake-coconut-macaroons/,23 calories;,0.4 ,4.8,0.2 ,0 ,31 
220930,https://www.allrecipes.com/recipe/220930/aunt-marys-delicious-bunny-cake/,894 calories;,43.3 ,120.8,7.9 ,157 ,488 
220931,https://www.allrecipes.com/recipe/220931/grandma-bachmans-bunny-bread/,132 calories;,5.5 ,19.1,2 ,29 ,199 
